Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2004","2004","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","342336.78","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2005","2005","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","330033","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2006","2006","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","316333.78","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2007","2007","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","304270.45","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2008","2008","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","295130.34","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2009","2009","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","283802.76","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2010","2010","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","273932.42","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2011","2011","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","261431.6","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2012","2012","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","252607.46","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2013","2013","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","236154.68","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2014","2014","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","222191.31","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2015","2015","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","213383.84","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2016","2016","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","206951.75","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2017","2017","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","201089.41","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2018","2018","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","193843.18","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2019","2019","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","185372.54","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2020","2020","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","173486.38","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2021","2021","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","174785.77","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21144","Employment in agriculture - ILO modelled estimates","1","Total","2022","2022","6199","Value","3043","ILO - ILO Modelled Estimates","1000 No","169882.86","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1991","1991","6121","Value","3043","ILO - ILO Modelled Estimates","%","58.74","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1992","1992","6121","Value","3043","ILO - ILO Modelled Estimates","%","57.56","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1993","1993","6121","Value","3043","ILO - ILO Modelled Estimates","%","55.49","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1994","1994","6121","Value","3043","ILO - ILO Modelled Estimates","%","53.42","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1995","1995","6121","Value","3043","ILO - ILO Modelled Estimates","%","51.36","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1996","1996","6121","Value","3043","ILO - ILO Modelled Estimates","%","49.69","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1997","1997","6121","Value","3043","ILO - ILO Modelled Estimates","%","49.1","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1998","1998","6121","Value","3043","ILO - ILO Modelled Estimates","%","49","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","1999","1999","6121","Value","3043","ILO - ILO Modelled Estimates","%","49.3","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2000","2000","6121","Value","3043","ILO - ILO Modelled Estimates","%","49.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2001","2001","6121","Value","3043","ILO - ILO Modelled Estimates","%","49.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2002","2002","6121","Value","3043","ILO - ILO Modelled Estimates","%","49.2","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2003","2003","6121","Value","3043","ILO - ILO Modelled Estimates","%","48.31","X","Figure from international organizations",""
"OEA","Employment Indicators: Agriculture and agrifood systems","159","China","21156","Share of employment in agriculture in total employment - ILO Modelled Estimates","1","Total","2004","2004","6121","Value","3043","ILO - ILO Modelled Estimates","%","46.13","X","Figure from international organizations",""
